field_location_lat,field_location_lng,english_project_name
13.644192,100.694254,For Sale Samut Prakan Single House Narasiri Bang Na-Trat Bang Phli BRE16822
13.591388983352166,100.62934581517284,Passorn Pride Srinakarin – Teparak
13.64706,100.60124,Lesto Condo Sukhumvit 113
13.7536875,100.5760625,ZAZZ Urban Bangkok
13.610269925227506,100.6737268197077,Manthana Wongwaen – Theparak
13.709233802945056,100.80774362417328,Delight Onnut-Motorway
13.7059375,100.7138125,prime nature villa
13.71397142880381,100.4718368065633,aspire Wutthakat
13.94817440294436,100.54779650768654,Pleno Tiwanon-Chaeng Wattana
13.81120416435241,100.44910407625358,Sivalee Pinklao-Sathorn
13.9354695,100.383479,WAM0108
13.85553,100.5174,The Crystal Condominium @Rawadee 2
13.896884,100.554382,Atmoz Chaengwattana
13.811757036847498,100.33880426840895,Kanasiri Salaya
13.899316,100.544932,The Seed Chaeng Watthana
13.859629,100.52205,The Parkland Ngamwongwan-Khaerai
13.8217625,100.4566406,The Estana RamaV
13.9354695,100.383479,WAM0301
13.926237755982218,100.46455480807208,Laddarom Chaiyaphruk-Chaengwattana
13.591893,100.630067,Baan Pruksa 74/3 Srinakarin-Teparak
13.889821709198664,100.3776159833143,Sirikan Bangyai
13.94379637975091,100.45951560691472,Casa Premium Ratchapruek-Chaengwattana
13.659835661298702,100.58248967301215,Pruksa Ville 26 Sanphawut-Sukhumvit 76
13.812297100154323,100.33478612572364,Pave Pinklao - Salaya
13.851551260608701,100.36951520091813,Baan Pruksa 25 Bangyai
13.843736088137362,100.44131831517723,Casa Premium Ratchaphruek-Rama 5
13.9354695,100.383479,WAM0107
13.882149373857246,100.3643565411328,The Muse Home Bangyai-Nonthaburi
13.888309,100.410602,The Iris Bangyai
13.862464,100.496121,The Connect Up 3 Rattanathibet 17
13.8062303,100.4764306,Life Bangkok Boulevard Rachaphruek-Pinklao
13.8832375,100.3796719,Pruklada Bangyai 2
13.862964,100.536036,Akesin Tower condominium
13.8021875,100.4564375,The Cluster Ville 4 Ratchaphruek-Sirinthorn
13.7084048244622,100.80701076608342,Pruksa Ville 60 Ladkrabang - Onnut
13.8448335,100.3610179,WAM0106
13.804931,100.485738,Golden City Pinklao-Charansanitwong
13.8224171,100.412452,Baan Krissana Rama 5-Kanchanapisek
13.877390054145,100.4741943226,The Metro Rattanathibet
14.0070928,100.3161126,WAM0203
13.9383125,100.4806875,Bangkok Boulevard Chaengwattana 2
13.541276,100.612336,Phanason Villa 12
13.642560993807361,100.66665161891538,Indy Bangna km.7(1)
13.980093353242601,100.32521703059135,THE RITMO Chaiyapruek - Wongwaen
13.629490597288143,100.66633067311346,Britania Mega Town Bangna
13.88907198050845,100.4613314182107,Maneerin Village
13.83983682966263,100.51438495940353,The Fifth Avenue Ratchada - Wongsawang
13.87393,100.478563,The Politan Rive
13.8367875,100.5054531,"Vision Smart City -Wongsawang-Tiwanon, Near Big C Rattanathibet, Esplanade"
13.8448335,100.3610179,VILLA KUNALAI
13.7993125,100.4578125,Bangkok Boulevard Sathorn-Pinklao2
13.823164847167961,100.44276569110326,Laddarom Elegance Rama 5-2
13.752222,100.49389,The Village Chaengwattana-Tiwanon
15.8256125,101.4527656,Perfect Place Rama 5-Ratchapruek
13.854563,100.519862,Aliss Tiwanon condominium
13.8836875,100.3673281,Baan Pruksa 21 Bangyai ‭
13.5856412,100.77353,swift condoswift condo
13.6412618,100.6373643,For Rent Samut Prakan House Ladawan Srinakarin BTS Bang Na Bang Phli BRE15680
13.638382,100.673201,Magnolias Southern California Bangna - KM.7
13.652403,100.644615,Nara Botanic 2
13.63570465664516,100.61944801244564,Baan Klang Muang Sukhumvit 113
13.601801304981077,100.46392943277172,Sinthavee Greenville
13.752222,100.49389,Baan Klang Muang Suksawat
13.723658,100.561795,Monterey Place Sukhumvit 16
13.635384742249451,100.6519654480226,De Ville Srinakarin
13.752222,100.49389,Summit Windmill Golf Course
13.712821884894112,100.59426537607476,WYNE by Sansiri
13.760554,100.542391,The Complete Rajprarop
13.6058169,100.8677256,"House for sale, Prueklada ABAC, Bangna km. 26 Bangkok"
13.587260565292947,100.6661940098056,Baan Tassarin
13.6568125,100.6049375,Fantasia Villa 2
13.656595900306,100.60462768219,Home Sukhumvit 107
13.840471,100.577882,Miti Chiva Kaset Station
13.637123,100.675939,Chaiyaphruek Bangna Km.7
13.756854185183432,100.5603342209015,A Space Asoke-Ratchada
13.567814549866892,100.8402080240606,Kallapapreuk Grand Garden
13.6117233,100.7323332,For Rent Samut Prakan Single House Srinakarin Bang Phli BRE17293
13.6158125,100.8456875,Abaconi Bangna
13.605600647214,100.70172431377,Summit Windmill
13.6335741,100.7548851,hip luxury design bangna
13.723893,100.566539,Bright Sukhumvit 24 condominium
13.647175,100.728608,Thana Place Kingkeaw
13.690308,100.608215,The Line Sukhumvit 101
13.73668626588839,100.56289699140166,Edge Sukhumvit 23
13.6389375,100.6708125,Casa city bangna
13.6554512,100.6744889,Mooban Ananda
13.6258125,100.6415625,Bangkok boulevard Srinakarin-Bangna
13.6555625,100.6901875,Eco Space Bangna
13.6412618,100.6373643,For Rent Samut Prakan House Ladawan Srinakarin BTS Bang Na Bang Phli BRE3428
13.9077337,100.4958678,House For Rent Nichada Thani Project
13.909623,100.55349,Popular condominium
13.599750894522705,100.62813021099204,Pruksa Ville 49 Srinakain
13.911804608218,100.3822880992,Chaiyapruek
13.8090747,100.4496924,The City Ratchapruek-Suanphak
13.931953,100.354348,Kunalai Courtyard
13.8821,100.550658,Grand Canal Prachachuen
13.568633,100.829335,Amity Bangna-Theparak
13.910739,100.36782,Baan Temrak
13.840598977222,100.50890747167,"Vision Smart City Nakronin - Rama 5, Near MRT"
13.752222,100.49389,the urbana nonthaburi
13.9184125,100.4360469,Modi Villa Chaiyapruek
13.590264578779182,100.68450116033593,Nakornthong Living (Bangna-Theaparak)
13.888517,100.552068,Nanthawan Pracha Chuen
13.9274375,100.5333125,riviera condo
13.9077337,100.4958678,Nantawan Prachachuen Village
13.8703565205366,100.46555739355995,Grow Rattanathibet
13.8991875,100.5258906,(Vertico Chaengwattana)
13.55359318029887,100.68206231532042,Baan Pruksa 88 Praeksa - Nikhom Uttahakam Bangpoo
13.9345375,100.5453281,"Mitpracha Village, Tiwanon"
13.8641875,100.5128125,Countryville Resort2
13.915497394688,100.44689769806,The Emmerald Garden & Sport Club
13.657633165145233,100.6606856727278,The Click Bang Phli
13.8658492,100.4941285,The Town
13.914901,100.54004,superio
13.847287,100.4484244,Kuun Ratchapruek Rama 5
13.940987,100.361734,Infinity Townhome Baan Kluay-Sainoi
13.909395,100.425538,Chonlada Bangbuathong
